symbol,sector,formal_symbol,text_present,table_present,timeseries_present,image_present,earliest_safe_date,latest_safe_pre2024_decision,eligible_weekly_cases,pre2024_matured_reward_cases,modality_profile,data_integrity_status,structural_invalid_rows,duplicate_session_rows,non_xnys_rows,correctness_eligible,selected_in_any_tier,tie_break_rank,known_source_integrity_limitation,exclusion_reason
ECF,Financial Services,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1117,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ECH,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
ECL,Basic Materials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2720,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ECNS,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
ECPG,Financial Services,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2916,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ED,Utilities,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1976,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDAP,Healthcare,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1735,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDC,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EDD,Financial Services,false,true,false,true,true,2007-07-20,2023-12-15,859,857,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2793,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDF,Financial Services,false,true,false,true,true,2011-03-25,2023-12-15,667,665,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,269,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDIT,Healthcare,false,true,true,true,true,2016-04-29,2023-12-15,401,399,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,226,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDIV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EDN,Utilities,false,true,true,true,true,2007-07-27,2023-12-15,858,856,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,227,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDOG,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EDOW,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EDRY,Industrials,false,true,true,true,true,2018-08-31,2023-12-15,279,277,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,181,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDSA,Healthcare,false,true,true,true,true,2010-09-17,2023-12-15,694,692,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,189,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDU,Consumer Defensive,false,true,true,true,true,2006-12-15,2023-12-15,890,888,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,213,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDUC,Communication Services,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2110,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EDV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EDZ,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EE,Energy,false,true,true,true,true,2022-07-15,2023-12-15,77,75,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2159,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EEA,Financial Services,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1461,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EEFT,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1421,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EELV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEM,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEMA,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEMS,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEMV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EES,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EEX,Communication Services,false,true,true,true,true,2017-07-28,2023-12-15,336,334,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1273,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFA,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFAD,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFAV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFC,Real Estate,false,true,true,true,true,2011-01-07,2023-12-15,678,676,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1756,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFG,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFO,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFOI,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,752,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFR,Financial Services,false,true,false,true,true,2004-02-27,2023-12-15,1036,1034,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,318,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFT,Financial Services,false,true,false,true,true,2004-10-22,2023-12-15,1002,1000,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,491,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFU,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EFX,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1940,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EFZ,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EGBN,Financial Services,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2513,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EGHT,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2343,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EGO,Basic Materials,false,true,true,true,true,2003-04-25,2023-12-15,1080,1078,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,155,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EGP,Real Estate,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2056,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EGPT,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EGRX,Healthcare,false,true,true,true,true,2014-05-09,2023-12-15,504,502,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2122,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EGY,Energy,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1820,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EH,Industrials,false,true,true,true,true,2020-03-13,2023-12-15,199,197,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1889,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EHC,Healthcare,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1626,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EHI,Financial Services,false,true,false,true,true,2003-10-24,2023-12-15,1054,1052,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1127,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EHTH,Financial Services,false,true,true,true,true,2007-01-19,2023-12-15,885,883,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2683,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EIC,Financial Services,false,true,false,true,true,2019-10-18,2023-12-15,220,218,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2858,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EIDO,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EIG,Financial Services,false,true,true,true,true,2007-04-27,2023-12-15,871,869,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,710,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EIGR,Healthcare,false,true,false,true,true,2014-05-02,2023-12-15,505,503,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,638,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EIM,Financial Services,false,true,false,true,true,2002-11-22,2023-12-15,1102,1100,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1354,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EINC,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EIS,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EIX,Utilities,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1529,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EL,Consumer Defensive,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,163,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELA,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1181,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELD,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
ELF,Consumer Defensive,false,true,true,true,true,2016-12-16,2023-12-15,368,366,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,275,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELMD,Healthcare,false,true,true,true,true,2010-11-12,2023-12-15,686,684,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1048,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELOX,Healthcare,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,793,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELP,Utilities,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,808,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ELTK,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,559,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMB,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMD,Financial Services,false,true,false,true,true,2004-03-05,2023-12-15,1035,1033,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1201,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMDV,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EME,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,655,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMGF,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMIF,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMKR,Technology,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2803,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EML,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,true,4,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,
EMLP,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMN,Basic Materials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2494,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMO,Financial Services,false,true,false,true,true,2011-09-09,2023-12-15,643,641,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2197,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMQQ,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMR,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2074,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
EMTY,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
EMXC,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
ENB,Energy,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2843,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
ENFR,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
ENG,N/A,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,539,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
